出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","103","2","1101","台泥","89163129.00","191450443.00","280613572.00","81190613.00","51926594.00","133117207.00","36921759.00","12227447.00","43802392.00","14928773.00","--","107880371.00","--","--","39615994.00","147496365.00","0.00","0.00","0.00","29.22"
"114/03/26","103","2","1102","亞泥","62134910.00","203535444.00","265670354.00","62611733.00","54799051.00","117410784.00","33614472.00","1103147.00","90752642.00","5251957.00","--","130722218.00","--","--","17537352.00","148259570.00","0.00","0.00","0.00","39.67"
"114/03/26","103","2","1103","嘉泥","12823227.00","20648812.00","33472039.00","6477182.00","8203210.00","14680392.00","7768285.00","450521.00","8376507.00","1440954.00","-1149426.00","16886841.00","--","--","1904806.00","18791647.00","0.00","0.00","131226016.00","26.16"
"114/03/26","103","2","1104","環泥","2895786.00","15629904.00","18525690.00","2266967.00","1505573.00","3772540.00","6159697.00","26553.00","7294906.00","1109700.00","--","14590856.00","--","--","162294.00","14753150.00","0.00","0.00","0.00","24.16"
"114/03/26","103","2","1108","幸福","5572577.00","2935530.00","8508107.00","2256891.00","1807217.00","4064108.00","4047380.00","7.00","352292.00","33488.00","0.00","4433167.00","--","--","10832.00","4443999.00","0.00","0.00","0.00","10.95"
"114/03/26","103","2","1109","信大","3346895.00","6505475.00","9852370.00","1943006.00","1106674.00","3049680.00","4210008.00","22299.00","1486854.00","67801.00","0.00","5786962.00","--","--","1015728.00","6802690.00","0.00","0.00","0.00","13.75"
"114/03/26","103","2","1110","東泥","1804814.00","7923195.00","9728009.00","412630.00","445567.00","858197.00","5720008.00","184916.00","1946398.00","996470.00","-12185.00","8835607.00","--","--","34205.00","8869812.00","0.00","0.00","2112865.00","15.50"
"114/03/26","103","2","1201","味全","23789373.00","16495781.00","40285154.00","19999752.00","8547341.00","28547093.00","5060629.00","688.00","3275372.00","48921.00","--","8385610.00","--","--","3352451.00","11738061.00","0.00","0.00","0.00","16.57"
"114/03/26","103","2","1203","味王","3318073.00","4993356.00","8311429.00","1716240.00","1669957.00","3386197.00","2400000.00","112965.00","1559268.00","89200.00","-38464.00","4122969.00","--","--","802263.00","4925232.00","0.00","0.00","2293865.00","17.34"
"114/03/26","103","2","1210","大成","22323981.00","17888473.00","40212454.00","15627957.00","5292572.00","20920529.00","7363944.00","2337200.00","2503297.00","1241482.00","-306199.00","13139724.00","--","--","6152201.00","19291925.00","0.00","0.00","40688225.00","24.99"
"114/03/26","103","2","1213","大飲","376391.00","428443.00","804834.00","113060.00","37511.00","150571.00","514751.00","21938.00","117884.00","-310.00","--","654263.00","--","--","--","654263.00","0.00","0.00","0.00","12.71"
"114/03/26","103","2","1215","卜蜂","4235700.00","4865143.00","9100843.00","3364293.00","913114.00","4277407.00","2436282.00","967.00","913020.00","1379973.00","--","4730242.00","--","--","93194.00","4823436.00","0.00","0.00","0.00","20.39"
"114/03/26","103","2","1216","統一","145442718.00","246157761.00","391600479.00","153674379.00","99955117.00","253629496.00","54634763.00","3844498.00","25124387.00","942318.00","--","84545966.00","--","--","53425017.00","137970983.00","0.00","0.00","0.00","16.40"
"114/03/26","103","2","1217","愛之味","3882127.00","10324598.00","14206725.00","3186171.00","4735077.00","7921248.00","4976893.00","339826.00","281347.00","-84854.00","-100582.00","5412630.00","--","--","872847.00","6285477.00","0.00","0.00","10484000.00","11.11"
"114/03/26","103","2","1218","泰山","3802611.00","5182863.00","8985474.00","2722144.00","2937415.00","5659559.00","3533360.00","23770.00","-34441.00","2426.00","-203876.00","3321239.00","0.00","--","4676.00","3325915.00","0.00","0.00","13680042.00","9.78"
"114/03/26","103","2","1219","福壽","3794127.00","2454657.00","6248784.00","1158261.00","1351946.00","2510207.00","3131882.00","39004.00","551653.00","-595.00","--","3721944.00","--","--","16633.00","3738577.00","0.00","0.00","0.00","11.88"
"114/03/26","103","2","1220","台榮","1921473.00","1086756.00","3008229.00","495589.00","289168.00","784757.00","1770779.00","537.00","378754.00","-56394.00","0.00","2093676.00","--","--","129796.00","2223472.00","0.00","0.00","0.00","11.82"
"114/03/26","103","2","1225","福懋油","3699073.00","3087913.00","6786986.00","2838810.00","1240272.00","4079082.00","2029947.00","90294.00","291840.00","-1247.00","--","2410834.00","--","--","297070.00","2707904.00","0.00","324998.00","0.00","11.88"
"114/03/26","103","2","1227","佳格","12026040.00","4413272.00","16439312.00","5512421.00","283281.00","5795702.00","7206338.00","43621.00","3044980.00","233132.00","-21182.00","10506889.00","--","--","136721.00","10643610.00","0.00","0.00","4818546.00","16.01"
"114/03/26","103","2","1229","聯華","3949378.00","23259507.00","27208885.00","4657745.00","1121107.00","5778852.00","8543500.00","710643.00","8217777.00","3894791.00","-2393.00","21364318.00","--","--","65715.00","21430033.00","0.00","659700.00","94000.00","25.01"
"114/03/26","103","2","1231","聯華食","2754419.00","3326754.00","6081173.00","2554118.00","1083145.00","3637263.00","1481131.00","72435.00","825362.00","41071.00","--","2419999.00","--","--","23911.00","2443910.00","0.00","0.00","0.00","18.30"
"114/03/26","103","2","1232","大統益","4128985.00","609614.00","4738599.00","1618080.00","105574.00","1723654.00","1599749.00","23784.00","1359174.00","-1937.00","--","2980770.00","--","--","34175.00","3014945.00","0.00","0.00","0.00","18.63"
"114/03/26","103","2","1233","天仁","802863.00","1219178.00","2022041.00","534297.00","144350.00","678647.00","905919.00","56075.00","400896.00","-26578.00","-3607.00","1332705.00","--","--","10689.00","1343394.00","0.00","0.00","78585.00","14.72"
"114/03/26","103","2","1234","黑松","7718652.00","14777811.00","22496463.00","2802770.00","2605103.00","5407873.00","4018711.00","184583.00","12781095.00","104201.00","0.00","17088590.00","--","--","0.00","17088590.00","0.00","0.00","0.00","42.52"
"114/03/26","103","2","1235","興泰","1563968.00","619559.00","2183527.00","926373.00","63003.00","989376.00","561688.00","27674.00","246703.00","368866.00","-11584.00","1193347.00","--","--","804.00","1194151.00","0.00","0.00","2131610.00","22.08"
"114/03/26","103","2","1236","宏亞","818564.00","2365631.00","3184195.00","613237.00","624629.00","1237866.00","1083425.00","33396.00","414996.00","414512.00","0.00","1946329.00","--","--","0.00","1946329.00","0.00","0.00","0.00","17.96"
"114/03/26","103","2","1256","鮮活果汁-KY","843318.00","414149.00","1257467.00","547433.00","42679.00","590112.00","246960.00","60109.00","344902.00","12842.00","--","664813.00","--","--","2542.00","667355.00","0.00","0.00","0.00","37.69"
"114/03/26","103","2","1301","台塑","146478224.00","290254716.00","436732940.00","60034721.00","97311196.00","157345917.00","63657408.00","11278160.00","122209262.00","82242193.00","--","279387023.00","--","--","--","279387023.00","0.00","0.00","0.00","43.89"
"114/03/26","103","2","1303","南亞","245688801.00","312950981.00","558639782.00","94143589.00","144990007.00","239133596.00","79308216.00","22750394.00","142391411.00","60461517.00","-3800.00","304907738.00","--","--","14598448.00","319506186.00","0.00","0.00","185067.00","38.45"
"114/03/26","103","2","1304","台聚","36422691.00","24075654.00","60498345.00","19754648.00","10107363.00","29862011.00","11426024.00","183198.00","5266013.00","471975.00","-439705.00","16907505.00","--","--","13728829.00","30636334.00","0.00","0.00","104438075.00","16.29"
"114/03/26","103","2","1305","華夏","5805463.00","6087092.00","11892555.00","2868658.00","2939133.00","5807791.00","4683034.00","8232.00","1101253.00","25643.00","--","5818162.00","--","--","266602.00","6084764.00","0.00","0.00","0.00","12.92"
"114/03/26","103","2","1307","三芳","7105990.00","5958884.00","13064874.00","3395017.00","2715746.00","6110763.00","3749817.00","137866.00","3105450.00","-39022.00","--","6954111.00","--","--","--","6954111.00","0.00","0.00","0.00","19.10"
"114/03/26","103","2","1308","亞聚","4043238.00","6271348.00","10314586.00","1068140.00","351551.00","1419691.00","4696769.00","14122.00","3521099.00","662905.00","0.00","8894895.00","--","--","0.00","8894895.00","0.00","0.00","0.00","18.94"
"114/03/26","103","2","1309","台達化","9149498.00","3752023.00","12901521.00","7056674.00","2083883.00","9140557.00","3276518.00","483.00","229976.00","253987.00","--","3760964.00","--","--","--","3760964.00","0.00","0.00","0.00","11.48"
"114/03/26","103","2","1310","台苯","4597444.00","6091106.00","10688550.00","3466610.00","776693.00","4243303.00","5278698.00","84645.00","770359.00","-159876.00","0.00","5973826.00","--","--","471421.00","6445247.00","0.00","0.00","0.00","11.88"
"114/03/26","103","2","1312","國喬","7842619.00","17297815.00","25140434.00","5428654.00","2442195.00","7870849.00","9266203.00","103073.00","5356361.00","622831.00","-199604.00","15148864.00","--","--","2120721.00","17269585.00","0.00","0.00","8254473.00","16.50"
"114/03/26","103","2","1313","聯成","26158488.00","17421939.00","43580427.00","18972776.00","6366775.00","25339551.00","11607224.00","1126944.00","4419583.00","1183082.00","-95957.00","18240876.00","--","--","0.00","18240876.00","0.00","2688250.00","6883000.00","15.81"
"114/03/26","103","2","1314","中石化","13812776.00","30225209.00","44037985.00","4767179.00","8198479.00","12965658.00","23199897.00","0.00","8755849.00","-1119152.00","--","30836594.00","--","--","235733.00","31072327.00","0.00","0.00","0.00","13.29"
"114/03/26","103","2","1315","達新","4321180.00","5318870.00","9640050.00","1118647.00","1106391.00","2225038.00","2200000.00","54717.00","3415673.00","1864373.00","-126809.00","7407954.00","0.00","--","7058.00","7415012.00","0.00","0.00","7930000.00","34.93"
"114/03/26","103","2","1316","上曜","2323856.00","459334.00","2783190.00","920525.00","304208.00","1224733.00","1393127.00","98270.00","-510200.00","-846.00","-20999.00","959352.00","0.00","--","599105.00","1558457.00","0.00","0.00","8199000.00","7.38"
"114/03/26","103","2","1319","東陽","9509598.00","23026910.00","32536508.00","8345585.00","6814399.00","15159984.00","5914771.00","4139513.00","6289367.00","60289.00","0.00","16403940.00","--","--","972584.00","17376524.00","0.00","0.00","0.00","27.73"
"114/03/26","103","2","1321","大洋","1753501.00","7833003.00","9586504.00","1484945.00","3048902.00","4533847.00","2272283.00","7792.00","2833784.00","-25013.00","-36189.00","5052657.00","--","--","--","5052657.00","0.00","0.00","6542716.00","22.90"
"114/03/26","103","2","1323","永裕","1894785.00","1571823.00","3466608.00","1100860.00","661431.00","1762291.00","912745.00","54740.00","545322.00","12544.00","-2813.00","1522538.00","--","--","181779.00","1704317.00","0.00","0.00","354726.00","17.59"
"114/03/26","103","2","1324","地球","954061.00","418054.00","1372115.00","362421.00","69700.00","432121.00","751219.00","0.00","185054.00","3721.00","0.00","939994.00","--","--","0.00","939994.00","0.00","0.00","0.00","12.51"
"114/03/26","103","2","1325","恆大","1071952.00","1029085.00","2101037.00","148264.00","91746.00","240010.00","1006828.00","2190.00","746226.00","2549.00","--","1757793.00","--","--","103234.00","1861027.00","0.00","0.00","0.00","17.46"
"114/03/26","103","2","1326","台化","223372548.00","325247646.00","548620194.00","106247820.00","117377877.00","223625697.00","58611863.00","8647669.00","117740040.00","94371181.00","-244391.00","279126362.00","--","--","45868135.00","324994497.00","0.00","0.00","11669610.00","47.72"
"114/03/26","103","2","1337","再生-KY","4617124.00","6595925.00","11213049.00","1399778.00","748179.00","2147957.00","2501751.00","2952806.00","3342718.00","292264.00","-24447.00","9065092.00","--","--","--","9065092.00","0.00","0.00","346000.00","45.44"
"114/03/26","103","2","1338","廣華-KY","4770570.00","3060863.00","7831433.00","2916347.00","92971.00","3009318.00","781000.00","2183950.00","1734097.00","95799.00","--","4794846.00","--","--","27269.00","4822115.00","0.00","0.00","0.00","61.39"
"114/03/26","103","2","1339","昭輝","573498.00","2510478.00","3083976.00","702747.00","654468.00","1357215.00","659259.00","361063.00","706411.00","28.00","--","--","--","--","--","1726761.00","0.00","0.00","0.00","26.19"
"114/03/26","103","2","1340","勝悅-KY","4884167.00","277187.00","5161354.00","873192.00","6964.00","880156.00","883794.00","2540814.00","814321.00","42269.00","--","4281198.00","--","--","0.00","4281198.00","0.00","0.00","0.00","53.29"
"114/03/26","103","2","1402","遠東新","113731074.00","383494722.00","497225796.00","101665942.00","144250318.00","245916260.00","52479168.00","3674693.00","132166395.00","2101027.00","-25063.00","190396220.00","--","--","60913316.00","251309536.00","0.00","0.00","749000.00","37.01"
"114/03/26","103","2","1410","南染","851869.00","875564.00","1727433.00","205557.00","197119.00","402676.00","900000.00","21784.00","368084.00","-8643.00","--","1281225.00","--","--","43532.00","1324757.00","0.00","0.00","0.00","14.24"
"114/03/26","103","2","1413","宏洲","1490840.00","1792509.00","3283349.00","1881249.00","512329.00","2393578.00","1701874.00","0.00","-866318.00","21583.00","-15040.00","842099.00","--","--","47672.00","889771.00","0.00","0.00","2097951.00","5.01"
"114/03/26","103","2","1414","東和","909066.00","3605153.00","4514219.00","549424.00","801176.00","1350600.00","2200000.00","0.00","1052009.00","-88390.00","0.00","--","--","--","--","3163619.00","0.00","0.00","0.00","14.38"
"114/03/26","103","2","1416","廣豐","4920956.00","5293401.00","10214357.00","3991757.00","1416881.00","5408638.00","3078787.00","1111396.00","779926.00","340308.00","-524898.00","4785519.00","--","--","20200.00","4805719.00","0.00","0.00","22564791.00","16.77"
"114/03/26","103","2","1417","嘉裕","3581138.00","2368199.00","5949337.00","1294617.00","254461.00","1549078.00","3798837.00","--","349062.00","252360.00","--","4400259.00","--","--","--","4400259.00","0.00","0.00","0.00","11.58"
"114/03/26","103","2","1418","東華","656293.00","1506320.00","2162613.00","981325.00","373057.00","1354382.00","1319276.00","8005.00","-360463.00","-35089.00","-123585.00","808144.00","--","--","87.00","808231.00","0.00","0.00","10933000.00","6.68"
"114/03/26","103","2","1419","新紡","1599430.00","9438645.00","11038075.00","2851576.00","823860.00","3675436.00","3000413.00","996.00","1815643.00","2558761.00","-13174.00","7362639.00","0.00","--","0.00","7362639.00","0.00","0.00","803829.00","24.60"
"114/03/26","103","2","1423","利華","1358855.00","1519461.00","2878316.00","15819.00","228173.00","243992.00","1750000.00","118304.00","462778.00","303242.00","0.00","--","--","--","--","2634324.00","0.00","0.00","0.00","15.05"
"114/03/26","103","2","1432","大魯閣","1387678.00","1538530.00","2926208.00","537328.00","270770.00","808098.00","1639899.00","407181.00","41626.00","15874.00","0.00","2104580.00","--","--","13530.00","2118110.00","0.00","0.00","0.00","12.83"
"114/03/26","103","2","1434","福懋","20277605.00","56902064.00","77179669.00","11576279.00","12746985.00","24323264.00","16846646.00","109388.00","9405859.00","23482018.00","-22723.00","49821188.00","--","--","3035217.00","52856405.00","0.00","0.00","2613228.00","29.62"
"114/03/26","103","2","1435","中福","384216.00","732253.00","1116469.00","2051.00","167492.00","169543.00","1397801.00","1302.00","-292886.00","0.00","-159275.00","946942.00","--","--","-16.00","946926.00","0.00","0.00","14424000.00","7.55"
"114/03/26","103","2","1436","華友聯","4828758.00","369957.00","5198715.00","2919000.00","15983.00","2934983.00","600000.00","245201.00","1418531.00","0.00","0.00","--","--","--","--","2263732.00","0.00","0.00","0.00","37.73"
"114/03/26","103","2","1437","勤益控","1150008.00","8303897.00","9453905.00","541058.00","4240375.00","4781433.00","2039649.00","316664.00","2153154.00","153363.00","-24342.00","4638488.00","--","--","33984.00","4672472.00","0.00","0.00","1275000.00","22.88"
"114/03/26","103","2","1438","三地開發","602519.00","2414.00","604933.00","2944.00","69375.00","72319.00","1024115.00","81330.00","-572831.00","0.00","0.00","--","--","--","--","532614.00","0.00","0.00","0.00","5.20"
"114/03/26","103","2","1439","雋揚","1468288.00","769684.00","2237972.00","63806.00","149161.00","212967.00","920000.00","8686.00","1096319.00","0.00","0.00","--","--","--","--","2025005.00","0.00","0.00","0.00","22.01"
"114/03/26","103","2","1440","南紡","9406969.00","29823862.00","39230831.00","6641148.00","7011850.00","13652998.00","16404118.00","75112.00","6977251.00","1487468.00","--","24943949.00","--","--","633884.00","25577833.00","0.00","0.00","0.00","15.66"
"114/03/26","103","2","1441","大東","812160.00","2003610.00","2815770.00","669128.00","1117180.00","1786308.00","917531.00","17089.00","106260.00","8370.00","-19788.00","1029462.00","--","--","--","1029462.00","0.00","0.00","1954000.00","11.46"
"114/03/26","103","2","1442","名軒","11934693.00","622453.00","12557146.00","3783347.00","4768970.00","8552317.00","2140711.00","558856.00","1305344.00","-82.00","--","4004829.00","--","--","0.00","4004829.00","0.00","0.00","0.00","18.71"
"114/03/26","103","2","1443","立益物流","2442311.00","3157932.00","5600243.00","3475560.00","780165.00","4255725.00","1353430.00","701.00","178791.00","-35688.00","-9056.00","1488178.00","--","--","-143660.00","1344518.00","0.00","0.00","460610.00","11.03"
"114/03/26","103","2","1444","力麗","6039609.00","11006498.00","17046107.00","4072609.00","826196.00","4898805.00","9573029.00","30423.00","1498840.00","322876.00","-48653.00","11376515.00","--","--","770787.00","12147302.00","0.00","0.00","12069009.00","12.65"
"114/03/26","103","2","1445","大宇","1136853.00","1173583.00","2310436.00","223970.00","207145.00","431115.00","1386670.00","172064.00","295289.00","25298.00","0.00","1879321.00","--","--","0.00","1879321.00","0.00","0.00","0.00","13.55"
"114/03/26","103","2","1446","宏和","3159104.00","760059.00","3919163.00","430633.00","1600810.00","2031443.00","1386215.00","297632.00","220306.00","-16433.00","0.00","1887720.00","--","--","0.00","1887720.00","0.00","0.00","0.00","13.62"
"114/03/26","103","2","1447","力鵬","11399240.00","8824275.00","20223515.00","8711560.00","764110.00","9475670.00","8709402.00","73529.00","1757388.00","-50942.00","-357738.00","10131639.00","--","--","616206.00","10747845.00","0.00","0.00","71816545.00","14.07"
"114/03/26","103","2","1449","佳和","2110120.00","2614566.00","4724686.00","2867650.00","609607.00","3477257.00","3371941.00","28504.00","-2802553.00","440358.00","-80515.00","957735.00","--","--","289694.00","1247429.00","0.00","0.00","5065404.00","2.88"
"114/03/26","103","2","1451","年興","7915418.00","6595274.00","14510692.00","2865623.00","1599776.00","4465399.00","4000000.00","393116.00","5236483.00","321585.00","--","9951184.00","--","--","94109.00","10045293.00","0.00","0.00","0.00","24.88"
