出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","3","2404","漢唐","8884147.00","2109796.00","10993943.00","5660674.00","225627.00","5886301.00","2382334.00","583017.00","2285995.00","-132375.00","-15042.00","5103929.00","--","--","3713.00","5107642.00","0.00","810615.00","21.50"
"114/03/26","102","3","2405","輔信","8564019.00","903123.00","9467142.00","5274304.00","67434.00","5341738.00","3521313.00","239966.00","582127.00","-222710.00","0.00","4120696.00","--","--","4708.00","4125404.00","0.00","0.00","11.70"
"114/03/26","102","3","2406","國碩","5099021.00","6202669.00","11301690.00","3766761.00","1563530.00","5330291.00","2919652.00","1221844.00","492954.00","14000.00","0.00","4648450.00","--","--","1322949.00","5971399.00","0.00","0.00","15.92"
"114/03/26","102","3","2408","南亞科","23645271.00","70132107.00","93777378.00","82018024.00","5764704.00","87782728.00","239608511.00","3612904.00","-237038788.00","1394.00","-347533.00","5836488.00","--","--","158162.00","5994650.00","0.00","6869820.00","0.24"
"114/03/26","102","3","2409","友達","170050184.00","334321682.00","504371866.00","175870655.00","152022834.00","327893489.00","96242451.00","60473876.00","3104342.00","2882367.00","--","162703036.00","--","--","13775341.00","176478377.00","0.00","0.00","16.91"
"114/03/26","102","3","2412","中華電","85771521.00","337182877.00","422954398.00","50218183.00","16678407.00","66896590.00","77574465.00","184579878.00","89520368.00","-245168.00","--","351429543.00","--","--","4628265.00","356057808.00","0.00","0.00","45.30"
"114/03/26","102","3","2413","環科","2305551.00","2507245.00","4812796.00","1947443.00","1085607.00","3033050.00","1273592.00","369254.00","-53282.00","189082.00","0.00","1778646.00","--","--","1100.00","1779746.00","0.00","0.00","13.97"
"114/03/26","102","3","2414","精技","4063078.00","1254611.00","5317689.00","2227162.00","297527.00","2524689.00","1617358.00","360180.00","362506.00","-5860.00","0.00","2334184.00","--","--","458816.00","2793000.00","0.00","0.00","14.43"
"114/03/26","102","3","2415","錩新","1382672.00","1382214.00","2764886.00","714460.00","529028.00","1243488.00","911774.00","213973.00","241553.00","-17073.00","--","1350227.00","--","--","171171.00","1521398.00","0.00","0.00","14.81"
"114/03/26","102","3","2417","圓剛","1928093.00","1998774.00","3926867.00","278066.00","4208.00","282274.00","2069453.00","612483.00","1005916.00","-891.00","-42368.00","3644593.00","--","--","0.00","3644593.00","0.00","2451000.00","17.82"
"114/03/26","102","3","2419","仲琦","5041949.00","1312727.00","6354676.00","2629997.00","705727.00","3335724.00","2192101.00","501385.00","195427.00","6616.00","-180629.00","2714900.00","--","--","304052.00","3018952.00","2282759.00","9527000.00","12.95"
"114/03/26","102","3","2420","新巨","2044859.00","3573018.00","5617877.00","1046222.00","2168100.00","3214322.00","1526487.00","135468.00","715296.00","-3669.00","0.00","2373582.00","--","--","29973.00","2403555.00","0.00","0.00","15.55"
"114/03/26","102","3","2421","建準","4241353.00","2069326.00","6310679.00","2639398.00","86543.00","2725941.00","2509297.00","344242.00","696612.00","5162.00","0.00","3555313.00","0.00","--","29425.00","3584738.00","0.00","0.00","14.17"
"114/03/26","102","3","2423","固緯","1594671.00","1294828.00","2889499.00","785905.00","283292.00","1069197.00","1225184.00","4051.00","497732.00","88883.00","-3548.00","1812302.00","--","--","8000.00","1820302.00","0.00","135000.00","14.81"
"114/03/26","102","3","2424","隴華","261547.00","121089.00","382636.00","32170.00","3329.00","35499.00","300000.00","0.00","44759.00","2378.00","0.00","347137.00","--","--","0.00","347137.00","0.00","0.00","11.57"
"114/03/26","102","3","2425","承啟","1778960.00","222284.00","2001244.00","708519.00","11405.00","719924.00","945059.00","--","345510.00","-9249.00","--","1281320.00","--","--","--","1281320.00","0.00","0.00","13.56"
"114/03/26","102","3","2426","鼎元","2910244.00","2889983.00","5800227.00","1644134.00","1068065.00","2712199.00","3610176.00","154977.00","-438303.00","-243249.00","-59461.00","3024140.00","--","--","63888.00","3088028.00","0.00","5000000.00","8.49"
"114/03/26","102","3","2427","三商電","1824185.00","1045150.00","2869335.00","562302.00","247203.00","809505.00","1903145.00","114027.00","21754.00","37687.00","-28910.00","2047703.00","--","--","12127.00","2059830.00","0.00","3000000.00","10.93"
"114/03/26","102","3","2428","興勤","3382424.00","1425614.00","4808038.00","866682.00","296083.00","1162765.00","1269482.00","318462.00","1754972.00","156497.00","0.00","3499413.00","--","--","145860.00","3645273.00","0.00","0.00","27.57"
"114/03/26","102","3","2429","銘旺科","560960.00","511101.00","1072061.00","508101.00","9810.00","517911.00","368000.00","160831.00","25319.00","0.00","0.00","--","--","--","--","554150.00","0.00","0.00","15.06"
"114/03/26","102","3","2430","燦坤","6591960.00","3977717.00","10569677.00","5326463.00","466775.00","5793238.00","1674631.00","1258248.00","1566590.00","-65661.00","--","4433808.00","--","--","342631.00","4776439.00","0.00","0.00","26.48"
"114/03/26","102","3","2431","聯昌","1763893.00","716243.00","2480136.00","957253.00","42365.00","999618.00","1109270.00","187070.00","168933.00","15245.00","--","1480518.00","--","--","--","1480518.00","0.00","0.00","13.35"
"114/03/26","102","3","2433","互盛電","1978921.00","4125406.00","6104327.00","1670334.00","340932.00","2011266.00","1444960.00","36172.00","1181489.00","1430440.00","--","4093061.00","--","--","--","4093061.00","0.00","0.00","28.33"
"114/03/26","102","3","2434","統懋","748642.00","830776.00","1579418.00","224966.00","375311.00","600277.00","1475701.00","0.00","-497173.00","613.00","--","979141.00","--","--","--","979141.00","0.00","0.00","6.64"
"114/03/26","102","3","2436","偉詮電","2916943.00","304883.00","3221826.00","585705.00","91540.00","677245.00","2214000.00","28528.00","563854.00","-266764.00","0.00","2539618.00","--","--","4963.00","2544581.00","0.00","0.00","11.47"
"114/03/26","102","3","2438","翔耀","32838.00","228185.00","261023.00","73322.00","39.00","73361.00","484942.00","0.00","-213002.00","-84278.00","0.00","187662.00","--","--","0.00","187662.00","0.00","0.00","3.87"
"114/03/26","102","3","2439","美律","5660241.00","2797150.00","8457391.00","3279710.00","315895.00","3595605.00","1762165.00","1273948.00","1767089.00","53790.00","0.00","4856992.00","--","--","4794.00","4861786.00","0.00","0.00","27.56"
"114/03/26","102","3","2440","太空梭","1365088.00","864010.00","2229098.00","928004.00","115321.00","1043325.00","1391173.00","9128.00","-320636.00","32488.00","--","1112153.00","--","--","73620.00","1185773.00","0.00","0.00","7.99"
"114/03/26","102","3","2441","超豐","8007461.00","6261932.00","14269393.00","2638458.00","166721.00","2805179.00","5541249.00","340691.00","5582274.00","--","--","--","--","--","--","11464214.00","0.00","0.00","20.69"
"114/03/26","102","3","2442","新美齊","2553163.00","710304.00","3263467.00","583026.00","719063.00","1302089.00","1723280.00","6502.00","218553.00","-2502.00","--","1945833.00","--","--","15545.00","1961378.00","0.00","0.00","11.79"
"114/03/26","102","3","2444","兆勁","1070976.00","733251.00","1804227.00","724244.00","172.00","724416.00","1350595.00","31003.00","-294739.00","-7048.00","0.00","1079811.00","--","--","0.00","1079811.00","0.00","0.00","8.00"
"114/03/26","102","3","2449","京元電子","14066961.00","22555105.00","36622066.00","4708199.00","10648949.00","15357148.00","11925369.00","6618658.00","2757714.00","-40464.00","0.00","21261277.00","--","--","3641.00","21264918.00","0.00","165000.00","17.83"
"114/03/26","102","3","2450","神腦","9012059.00","2123430.00","11135489.00","5358931.00","102207.00","5461138.00","2579381.00","388006.00","2689363.00","17601.00","--","5674351.00","--","--","--","5674351.00","153700.00","0.00","22.00"
"114/03/26","102","3","2451","創見","17287265.00","4397431.00","21684696.00","2228860.00","428967.00","2657827.00","4307617.00","4799075.00","9996759.00","-76582.00","--","19026869.00","--","--","--","19026869.00","0.00","0.00","44.17"
"114/03/26","102","3","2453","凌群","2089047.00","720507.00","2809554.00","978748.00","143093.00","1121841.00","1000000.00","0.00","674370.00","-7361.00","0.00","1667009.00","--","--","20704.00","1687713.00","0.00","0.00","16.67"
"114/03/26","102","3","2454","聯發科","143292712.00","94902138.00","238194850.00","50970132.00","2125245.00","53095377.00","13494667.00","68376380.00","105714035.00","-2472422.00","-55970.00","185056690.00","--","--","42783.00","185099473.00","57945.00","7794085.00","137.93"
"114/03/26","102","3","2455","全新","1822285.00","2007810.00","3830095.00","365670.00","668.00","366338.00","2465412.00","156012.00","842333.00","--","0.00","--","--","--","--","3463757.00","0.00","0.00","14.05"
"114/03/26","102","3","2457","飛宏","5807936.00","4647684.00","10455620.00","4057808.00","547378.00","4605186.00","2771639.00","949615.00","2173693.00","-35860.00","0.00","5859087.00","--","--","-8653.00","5850434.00","0.00","0.00","21.14"
"114/03/26","102","3","2458","義隆","7215585.00","2160579.00","9376164.00","1871662.00","447585.00","2319247.00","4332125.00","1444732.00","1597641.00","152111.00","-540891.00","6985718.00","0.00","--","71199.00","7056917.00","0.00","26078889.00","17.16"
"114/03/26","102","3","2459","敦吉","5993129.00","2783740.00","8776869.00","3554552.00","417179.00","3971731.00","1420758.00","705341.00","1989352.00","419042.00","0.00","4534493.00","--","--","270645.00","4805138.00","0.00","0.00","31.92"
"114/03/26","102","3","2460","建通","4502476.00","1926883.00","6429359.00","2413698.00","1153088.00","3566786.00","1715980.00","270187.00","656439.00","219967.00","--","2862573.00","--","--","--","2862573.00","0.00","0.00","16.68"
"114/03/26","102","3","2461","光群雷","3255537.00","2275259.00","5530796.00","1584910.00","807995.00","2392905.00","1654492.00","451524.00","718053.00","-32849.00","-92522.00","2698698.00","--","--","439193.00","3137891.00","0.00","8000000.00","17.14"
"114/03/26","102","3","2462","良得電","2848365.00","819146.00","3667511.00","1508068.00","515093.00","2023161.00","872809.00","27419.00","751922.00","-7800.00","--","1644350.00","--","--","--","1644350.00","0.00","0.00","18.84"
"114/03/26","102","3","2464","盟立","4293914.00","1414768.00","5708682.00","2221926.00","366100.00","2588026.00","1825688.00","262505.00","1028119.00","4126.00","--","3120438.00","--","--","218.00","3120656.00","0.00","0.00","17.09"
"114/03/26","102","3","2465","麗臺","1013353.00","521226.00","1534579.00","777734.00","3756.00","781490.00","1071746.00","473.00","-326609.00","1418.00","--","747028.00","--","--","6061.00","753089.00","0.00","0.00","6.97"
"114/03/26","102","3","2466","冠西電","1900958.00","1181043.00","3082001.00","1025732.00","821197.00","1846929.00","1368073.00","161405.00","-239175.00","-62275.00","--","1228028.00","--","--","7044.00","1235072.00","0.00","0.00","8.98"
"114/03/26","102","3","2467","志聖","3997252.00","1397969.00","5395221.00","2150817.00","525105.00","2675922.00","1587445.00","307905.00","809029.00","-42292.00","--","2662087.00","--","--","57212.00","2719299.00","0.00","0.00","16.77"
"114/03/26","102","3","2468","華經","1135719.00","484000.00","1619719.00","564493.00","6210.00","570703.00","699612.00","62361.00","293908.00","-6865.00","0.00","1049016.00","--","--","--","1049016.00","0.00","0.00","14.99"
"114/03/26","102","3","2471","資通","902470.00","117733.00","1020203.00","186234.00","138042.00","324276.00","472539.00","196671.00","27225.00","-508.00","--","695927.00","--","--","--","695927.00","0.00","0.00","14.73"
"114/03/26","102","3","2472","立隆電","3872486.00","3261992.00","7134478.00","2645513.00","602108.00","3247621.00","1543469.00","619037.00","516298.00","16392.00","0.00","2695196.00","--","--","1191661.00","3886857.00","0.00","0.00","17.46"
"114/03/26","102","3","2474","可成","59677253.00","39930659.00","99607912.00","30200415.00","117763.00","30318178.00","7507031.00","16978287.00","44742738.00","-104272.00","--","69123784.00","--","--","165950.00","69289734.00","0.00","0.00","92.08"
"114/03/26","102","3","2476","鉅祥","4794483.00","2194293.00","6988776.00","894976.00","559788.00","1454764.00","2443043.00","458816.00","1877149.00","9799.00","--","4788807.00","--","--","745205.00","5534012.00","0.00","0.00","19.60"
"114/03/26","102","3","2477","美隆電","4706325.00","2162826.00","6869151.00","1655732.00","429550.00","2085282.00","2388151.00","4311.00","1693496.00","44219.00","0.00","4130177.00","--","--","653692.00","4783869.00","0.00","0.00","17.29"
"114/03/26","102","3","2478","大毅","3507921.00","3332206.00","6840127.00","1262106.00","787436.00","2049542.00","2507336.00","1323161.00","950122.00","10218.00","-66926.00","4723911.00","--","--","66674.00","4790585.00","0.00","3674000.00","19.12"
"114/03/26","102","3","2480","敦陽科","3022675.00","781634.00","3804309.00","1057865.00","26990.00","1084855.00","1329504.00","259048.00","1135118.00","-4216.00","0.00","2719454.00","--","--","0.00","2719454.00","0.00","0.00","20.45"
"114/03/26","102","3","2481","強茂","9526525.00","14591545.00","24118070.00","5853908.00","10091661.00","15945569.00","3719356.00","2512145.00","530608.00","73022.00","-74363.00","6760768.00","--","--","1411733.00","8172501.00","0.00","4500000.00","18.40"
"114/03/26","102","3","2482","連宇","711957.00","351460.00","1063417.00","186141.00","45463.00","231604.00","620725.00","80744.00","133008.00","-4938.00","--","829539.00","--","--","2274.00","831813.00","0.00","0.00","13.36"
"114/03/26","102","3","2483","百容","1513929.00","1079935.00","2593864.00","345133.00","34773.00","379906.00","1133338.00","707507.00","360483.00","23724.00","-23888.00","2201164.00","--","--","12794.00","2213958.00","0.00","2153000.00","19.80"
"114/03/26","102","3","2484","希華","1767399.00","2185732.00","3953131.00","830232.00","536818.00","1367050.00","1574760.00","853423.00","195241.00","-33180.00","--","2590244.00","--","--","-4163.00","2586081.00","0.00","0.00","16.45"
"114/03/26","102","3","2485","兆赫","6898516.00","1897799.00","8796315.00","1833878.00","155165.00","1989043.00","3176890.00","505736.00","3091152.00","2587.00","--","6776365.00","--","--","30907.00","6807272.00","0.00","0.00","21.33"
"114/03/26","102","3","2486","一詮","5305089.00","3635704.00","8940793.00","2807401.00","2231402.00","5038803.00","2056963.00","1371005.00","581004.00","-42664.00","-96792.00","3869516.00","--","--","32474.00","3901990.00","0.00","2500000.00","19.04"
"114/03/26","102","3","2488","漢平","1776812.00","698497.00","2475309.00","774839.00","178444.00","953283.00","799994.00","33594.00","676550.00","1625.00","--","1511763.00","--","--","10263.00","1522026.00","0.00","0.00","18.90"
